,Lux
19/04/19 05:25:37,0.00
19/04/19 05:25:39,0.00
19/04/19 05:25:44,0.00
19/04/19 05:25:48,0.00
19/04/19 05:25:52,0.00
19/04/19 05:25:54,0.00
19/04/19 05:25:59,0.00
19/04/19 05:26:03,0.00
19/04/19 05:26:07,0.00
19/04/19 05:26:09,0.00
19/04/19 05:26:13,0.00
19/04/19 05:26:18,0.00
19/04/19 05:26:22,0.00
19/04/19 05:26:24,0.00
19/04/19 05:26:28,0.00
19/04/19 05:26:33,0.00
19/04/19 05:26:37,0.00
19/04/19 05:26:39,0.00
19/04/19 05:26:43,0.00
19/04/19 05:26:48,0.00
19/04/19 05:26:52,0.00
19/04/19 05:26:54,0.00
19/04/19 05:26:58,0.00
19/04/19 05:27:02,0.00
19/04/19 05:27:07,0.00
19/04/19 05:27:09,0.00
19/04/19 05:27:13,0.00
19/04/19 05:27:17,0.00
19/04/19 05:27:22,0.00
19/04/19 05:27:24,0.00
19/04/19 05:27:28,0.00
19/04/19 05:27:32,0.00
19/04/19 05:27:37,0.00
19/04/19 05:27:39,0.00
19/04/19 05:27:43,0.00
19/04/19 05:27:47,0.00
19/04/19 05:27:52,0.00
19/04/19 05:27:54,0.00
19/04/19 05:27:58,0.00
19/04/19 05:28:02,0.00
19/04/19 05:28:06,0.00
19/04/19 05:28:11,0.00
19/04/19 05:28:13,0.00
19/04/19 05:28:17,0.00
19/04/19 05:28:21,0.00
19/04/19 05:28:26,0.00
19/04/19 05:28:28,0.00
19/04/19 05:28:32,0.00
19/04/19 05:28:36,0.00
19/04/19 05:28:41,0.00
19/04/19 05:28:43,0.00
19/04/19 05:28:47,0.00
19/04/19 05:28:51,0.00
19/04/19 05:28:55,0.00
19/04/19 05:28:58,0.00
19/04/19 05:29:02,0.00
19/04/19 05:29:06,0.00
19/04/19 05:29:10,0.00
19/04/19 05:29:12,0.00
19/04/19 05:29:17,0.00
19/04/19 05:29:21,0.00
19/04/19 05:29:25,0.00
19/04/19 05:29:27,0.00
19/04/19 05:29:32,0.00
19/04/19 05:29:36,0.00
19/04/19 05:29:40,0.00
19/04/19 05:29:42,0.00
19/04/19 05:29:47,0.00
19/04/19 05:29:51,0.00
19/04/19 05:29:55,0.00
19/04/19 05:29:57,0.00
19/04/19 05:30:01,0.00
19/04/19 05:30:06,0.00
19/04/19 05:30:10,0.00
19/04/19 05:30:12,0.00
19/04/19 05:30:16,0.00
19/04/19 05:30:21,0.00
19/04/19 05:30:25,0.00
19/04/19 05:30:27,0.00
19/04/19 05:30:31,0.00
19/04/19 05:30:36,0.00
19/04/19 05:30:40,0.00
19/04/19 05:30:42,0.00
19/04/19 05:30:46,0.00
19/04/19 05:30:50,0.00
19/04/19 05:30:55,0.00
19/04/19 05:30:59,0.00
19/04/19 05:31:01,0.00
19/04/19 05:31:05,0.00
19/04/19 05:31:10,0.00
19/04/19 05:31:14,0.00
19/04/19 05:31:16,0.00
19/04/19 05:31:20,0.00
19/04/19 05:31:25,0.00
19/04/19 05:31:29,0.00
19/04/19 05:31:31,0.00
19/04/19 05:31:35,0.00
19/04/19 05:31:39,0.00
19/04/19 05:31:44,0.00
19/04/19 05:31:46,0.00
19/04/19 05:31:50,0.00
19/04/19 05:31:54,0.00
19/04/19 05:31:59,0.00
19/04/19 05:32:01,0.00
19/04/19 05:32:05,0.00
19/04/19 05:32:09,0.00
19/04/19 05:32:14,0.00
19/04/19 05:32:16,0.00
19/04/19 05:32:20,0.00
19/04/19 05:32:24,0.00
19/04/19 05:32:28,0.00
19/04/19 05:32:31,0.00
19/04/19 05:32:35,0.00
19/04/19 05:32:39,0.00
19/04/19 05:32:43,0.00
19/04/19 05:32:46,0.00
19/04/19 05:32:50,0.00
19/04/19 05:32:54,0.00
19/04/19 05:32:58,0.00
19/04/19 05:33:01,0.00
19/04/19 05:33:05,0.00
19/04/19 05:33:09,0.00
19/04/19 05:33:13,0.00
19/04/19 05:33:15,0.00
19/04/19 05:33:20,0.00
19/04/19 05:33:24,0.00
19/04/19 05:33:28,0.00
19/04/19 05:33:30,0.00
19/04/19 05:33:35,0.00
19/04/19 05:33:39,0.00
19/04/19 05:33:43,0.00
19/04/19 05:33:45,0.00
19/04/19 05:33:50,0.00
19/04/19 05:33:54,0.00
19/04/19 05:33:58,0.00
19/04/19 05:34:00,0.00
19/04/19 05:34:05,0.00
19/04/19 05:34:09,0.00
19/04/19 05:34:13,0.00
19/04/19 05:34:15,0.00
19/04/19 05:34:19,0.00
19/04/19 05:34:24,0.00
19/04/19 05:34:28,0.00
19/04/19 05:34:30,0.00
19/04/19 05:34:34,0.00
19/04/19 05:34:39,0.00
19/04/19 05:34:43,0.00
19/04/19 05:34:45,0.00
19/04/19 05:34:49,0.00
19/04/19 05:34:54,0.00
19/04/19 05:34:58,0.00
19/04/19 05:35:00,0.00
19/04/19 05:35:04,0.00
19/04/19 05:35:08,0.00
19/04/19 05:35:13,0.00
19/04/19 05:35:17,0.00
19/04/19 05:35:19,0.00
19/04/19 05:35:23,0.00
19/04/19 05:35:28,0.00
19/04/19 05:35:30,0.00
19/04/19 05:35:34,0.00
19/04/19 05:35:38,0.00
19/04/19 05:35:43,0.00
19/04/19 05:35:47,0.00
19/04/19 05:35:49,0.00
19/04/19 05:35:53,0.00
19/04/19 05:35:58,0.00
19/04/19 05:36:02,0.00
19/04/19 05:36:04,0.00
19/04/19 05:36:08,0.00
19/04/19 05:36:12,0.00
19/04/19 05:36:17,0.00
19/04/19 05:36:19,0.00
19/04/19 05:36:23,0.00
19/04/19 05:36:27,0.00
19/04/19 05:36:32,0.00
19/04/19 05:36:34,0.00
19/04/19 05:36:38,0.00
19/04/19 05:36:42,0.00
19/04/19 05:36:47,0.00
19/04/19 05:36:49,0.00
19/04/19 05:36:53,0.00
19/04/19 05:36:57,0.00
19/04/19 05:37:01,0.00
19/04/19 05:37:04,0.00
19/04/19 05:37:08,0.00
19/04/19 05:37:12,0.00
19/04/19 05:37:17,0.00
19/04/19 05:37:19,0.00
19/04/19 05:37:23,0.00
19/04/19 05:37:27,0.00
19/04/19 05:37:31,0.00
19/04/19 05:37:34,0.00
19/04/19 05:37:38,0.00
19/04/19 05:37:42,0.00
19/04/19 05:37:46,0.00
19/04/19 05:37:48,0.00
19/04/19 05:37:53,0.00
19/04/19 05:37:57,0.00
19/04/19 05:38:01,0.00
19/04/19 05:38:03,0.00
19/04/19 05:38:08,0.00
19/04/19 05:38:12,0.00
19/04/19 05:38:16,0.00
19/04/19 05:38:18,0.00
19/04/19 05:38:23,0.00
19/04/19 05:38:27,0.00
19/04/19 05:38:31,0.00
19/04/19 05:38:33,0.00
19/04/19 05:38:38,0.00
19/04/19 05:38:42,0.00
19/04/19 05:38:46,0.00
19/04/19 05:38:48,0.00
19/04/19 05:38:53,0.00
19/04/19 05:38:57,0.00
19/04/19 05:39:01,0.00
19/04/19 05:39:03,0.00
19/04/19 05:39:08,0.00
19/04/19 05:39:12,0.00
19/04/19 05:39:16,0.00
19/04/19 05:39:18,0.00
19/04/19 05:39:22,0.00
19/04/19 05:39:27,0.00
19/04/19 05:39:31,0.00
19/04/19 05:39:33,0.00
19/04/19 05:39:37,0.00
19/04/19 05:39:42,0.00
19/04/19 05:39:46,0.00
19/04/19 05:39:48,0.00
19/04/19 05:39:52,0.00
19/04/19 05:39:57,0.00
19/04/19 05:40:01,0.00
19/04/19 05:40:03,0.00
19/04/19 05:40:07,0.00
19/04/19 05:40:12,0.00
19/04/19 05:40:16,0.00
19/04/19 05:40:18,0.00
19/04/19 05:40:22,0.00
19/04/19 05:40:27,0.00
19/04/19 05:40:31,0.00
19/04/19 05:40:33,0.00
19/04/19 05:40:37,0.00
19/04/19 05:40:42,0.00
19/04/19 05:40:46,0.00
19/04/19 05:40:48,0.00
19/04/19 05:40:52,0.00
19/04/19 05:40:56,0.00
19/04/19 05:41:01,0.00
19/04/19 05:41:03,0.00
19/04/19 05:41:07,0.00
19/04/19 05:41:11,0.00
19/04/19 05:41:16,0.00
19/04/19 05:41:18,0.00
19/04/19 05:41:22,0.00
19/04/19 05:41:26,0.00
19/04/19 05:41:31,0.00
19/04/19 05:41:33,0.00
19/04/19 05:41:37,0.00
19/04/19 05:41:41,0.00
19/04/19 05:41:45,0.00
19/04/19 05:41:48,0.00
19/04/19 05:41:52,0.00
19/04/19 05:41:56,0.00
19/04/19 05:42:00,0.00
19/04/19 05:42:03,0.00
19/04/19 05:42:07,0.00
19/04/19 05:42:11,0.00
19/04/19 05:42:16,0.00
19/04/19 05:42:18,0.00
19/04/19 05:42:22,0.00
19/04/19 05:42:26,0.00
19/04/19 05:42:30,0.00
19/04/19 05:42:33,0.00
19/04/19 05:42:37,0.00
19/04/19 05:42:41,0.00
19/04/19 05:42:45,0.00
19/04/19 05:42:48,0.00
19/04/19 05:42:52,0.00
19/04/19 05:42:56,0.00
19/04/19 05:43:00,0.00
19/04/19 05:43:03,0.00
19/04/19 05:43:07,0.00
19/04/19 05:43:11,0.00
19/04/19 05:43:15,0.00
19/04/19 05:43:18,0.00
19/04/19 05:43:22,0.00
19/04/19 05:43:26,0.00
19/04/19 05:43:30,0.00
19/04/19 05:43:33,0.00
19/04/19 05:43:37,0.00
19/04/19 05:43:41,0.00
19/04/19 05:43:45,0.00
19/04/19 05:43:48,0.00
19/04/19 05:43:52,0.00
19/04/19 05:43:56,0.83
19/04/19 05:44:00,0.83
19/04/19 05:44:02,0.83
19/04/19 05:44:07,0.83
19/04/19 05:44:11,0.83
19/04/19 05:44:15,0.83
19/04/19 05:44:17,0.83
19/04/19 05:44:22,0.83
19/04/19 05:44:26,0.83
19/04/19 05:44:30,0.83
19/04/19 05:44:32,0.83
19/04/19 05:44:37,0.83
19/04/19 05:44:41,0.83
19/04/19 05:44:45,0.83
19/04/19 05:44:47,0.83
19/04/19 05:44:52,0.83
19/04/19 05:44:56,0.83
19/04/19 05:45:00,0.83
19/04/19 05:45:02,0.83
19/04/19 05:45:06,0.83
19/04/19 05:45:11,0.83
19/04/19 05:45:15,0.83
19/04/19 05:45:17,0.83
19/04/19 05:45:21,0.83
19/04/19 05:45:26,0.83
19/04/19 05:45:30,0.83
19/04/19 05:45:32,0.83
19/04/19 05:45:36,0.83
19/04/19 05:45:41,0.83
19/04/19 05:45:45,0.83
19/04/19 05:45:47,0.83
19/04/19 05:45:51,0.83
19/04/19 05:45:56,0.83
19/04/19 05:46:00,0.83
19/04/19 05:46:02,0.83
19/04/19 05:46:06,0.83
19/04/19 05:46:11,0.83
19/04/19 05:46:15,0.83
19/04/19 05:46:17,0.83
19/04/19 05:46:21,0.83
19/04/19 05:46:26,0.83
19/04/19 05:46:30,0.83
19/04/19 05:46:32,0.83
19/04/19 05:46:36,0.83
19/04/19 05:46:40,0.83
19/04/19 05:46:45,0.83
19/04/19 05:46:47,0.83
19/04/19 05:46:51,0.83
19/04/19 05:46:55,0.83
19/04/19 05:47:00,0.83
19/04/19 05:47:02,0.83
19/04/19 05:47:06,0.83
19/04/19 05:47:10,0.83
19/04/19 05:47:15,0.83
19/04/19 05:47:17,0.83
19/04/19 05:47:21,0.83
19/04/19 05:47:25,0.83
19/04/19 05:47:30,0.83
19/04/19 05:47:32,0.83
19/04/19 05:47:36,0.83
19/04/19 05:47:40,0.83
19/04/19 05:47:45,1.67
19/04/19 05:47:47,1.67
19/04/19 05:47:51,1.67
19/04/19 05:47:55,1.67
19/04/19 05:48:00,1.67
19/04/19 05:48:02,1.67
19/04/19 05:48:06,1.67
19/04/19 05:48:10,1.67
19/04/19 05:48:15,1.67
19/04/19 05:48:17,1.67
19/04/19 05:48:21,1.67
19/04/19 05:48:25,1.67
19/04/19 05:48:29,1.67
19/04/19 05:48:32,1.67
19/04/19 05:48:36,1.67
19/04/19 05:48:40,1.67
19/04/19 05:48:44,1.67
19/04/19 05:48:47,1.67
19/04/19 05:48:51,1.67
19/04/19 05:48:55,1.67
19/04/19 05:48:59,1.67
19/04/19 05:49:02,1.67
19/04/19 05:49:06,1.67
19/04/19 05:49:10,1.67
19/04/19 05:49:14,1.67
19/04/19 05:49:16,1.67
19/04/19 05:49:21,1.67
19/04/19 05:49:25,1.67
19/04/19 05:49:29,1.67
19/04/19 05:49:32,1.67
19/04/19 05:49:36,1.67
19/04/19 05:49:40,1.67
19/04/19 05:49:44,1.67
19/04/19 05:49:47,1.67
19/04/19 05:49:51,1.67
19/04/19 05:49:55,1.67
19/04/19 05:49:59,1.67
19/04/19 05:50:01,1.67
19/04/19 05:50:06,1.67
19/04/19 05:50:10,1.67
19/04/19 05:50:14,1.67
19/04/19 05:50:16,1.67
19/04/19 05:50:21,1.67
19/04/19 05:50:25,1.67
19/04/19 05:50:29,1.67
19/04/19 05:50:32,1.67
19/04/19 05:50:36,1.67
19/04/19 05:50:40,2.50
19/04/19 05:50:44,1.67
19/04/19 05:50:46,2.50
19/04/19 05:50:51,2.50
19/04/19 05:50:55,2.50
19/04/19 05:50:59,2.50
19/04/19 05:51:01,2.50
19/04/19 05:51:06,2.50
19/04/19 05:51:10,2.50
19/04/19 05:51:14,2.50
19/04/19 05:51:16,2.50
19/04/19 05:51:21,2.50
19/04/19 05:51:25,2.50
19/04/19 05:51:29,2.50
19/04/19 05:51:31,2.50
19/04/19 05:51:36,2.50
19/04/19 05:51:40,2.50
19/04/19 05:51:44,2.50
19/04/19 05:51:46,2.50
19/04/19 05:51:51,2.50
19/04/19 05:51:55,2.50
19/04/19 05:51:59,2.50
19/04/19 05:52:01,2.50
19/04/19 05:52:06,2.50
19/04/19 05:52:10,2.50
19/04/19 05:52:14,2.50
19/04/19 05:52:16,2.50
19/04/19 05:52:21,2.50
19/04/19 05:52:25,2.50
19/04/19 05:52:29,2.50
19/04/19 05:52:31,2.50
19/04/19 05:52:36,2.50
19/04/19 05:52:40,2.50
19/04/19 05:52:44,2.50
19/04/19 05:52:46,2.50
19/04/19 05:52:51,2.50
19/04/19 05:52:55,2.50
19/04/19 05:52:57,3.33
19/04/19 05:53:01,3.33
19/04/19 05:53:05,3.33
19/04/19 05:53:10,3.33
19/04/19 05:53:14,3.33
19/04/19 05:53:16,3.33
19/04/19 05:53:20,3.33
19/04/19 05:53:25,3.33
19/04/19 05:53:29,3.33
19/04/19 05:53:31,3.33
19/04/19 05:53:35,3.33
19/04/19 05:53:40,3.33
19/04/19 05:53:42,3.33
19/04/19 05:53:46,3.33
19/04/19 05:53:50,3.33
19/04/19 05:53:55,3.33
19/04/19 05:53:59,3.33
19/04/19 05:54:01,3.33
19/04/19 05:54:05,3.33
19/04/19 05:54:10,3.33
19/04/19 05:54:12,3.33
19/04/19 05:54:16,3.33
19/04/19 05:54:20,3.33
19/04/19 05:54:25,3.33
19/04/19 05:54:27,3.33
19/04/19 05:54:31,3.33
19/04/19 05:54:35,3.33
19/04/19 05:54:40,3.33
19/04/19 05:54:42,3.33
19/04/19 05:54:46,3.33
19/04/19 05:54:50,3.33
19/04/19 05:54:54,3.33
19/04/19 05:54:57,4.17
19/04/19 05:55:01,4.17
19/04/19 05:55:05,4.17
19/04/19 05:55:09,4.17
19/04/19 05:55:12,4.17
19/04/19 05:55:16,4.17
19/04/19 05:55:20,4.17
19/04/19 05:55:24,4.17
19/04/19 05:55:27,4.17
19/04/19 05:55:31,4.17
19/04/19 05:55:35,4.17
19/04/19 05:55:39,4.17
19/04/19 05:55:42,4.17
19/04/19 05:55:46,4.17
19/04/19 05:55:50,4.17
19/04/19 05:55:54,4.17
19/04/19 05:55:57,4.17
19/04/19 05:56:01,4.17
19/04/19 05:56:05,4.17
19/04/19 05:56:09,4.17
19/04/19 05:56:12,4.17
19/04/19 05:56:16,4.17
19/04/19 05:56:20,4.17
19/04/19 05:56:24,4.17
19/04/19 05:56:26,4.17
19/04/19 05:56:31,4.17
19/04/19 05:56:35,4.17
19/04/19 05:56:39,4.17
19/04/19 05:56:42,4.17
19/04/19 05:56:46,4.17
19/04/19 05:56:50,5.00
19/04/19 05:56:54,5.00
19/04/19 05:56:57,5.00
19/04/19 05:57:01,5.00
19/04/19 05:57:05,5.00
19/04/19 05:57:09,5.00
19/04/19 05:57:11,5.00
19/04/19 05:57:16,5.00
19/04/19 05:57:20,5.00
19/04/19 05:57:24,5.00
19/04/19 05:57:26,5.00
19/04/19 05:57:31,5.00
19/04/19 05:57:35,5.00
19/04/19 05:57:39,5.00
19/04/19 05:57:41,5.00
19/04/19 05:57:46,5.00
19/04/19 05:57:50,5.00
19/04/19 05:57:54,5.00
19/04/19 05:57:56,5.00
19/04/19 05:58:01,5.00
19/04/19 05:58:05,5.00
19/04/19 05:58:09,5.00
19/04/19 05:58:11,5.00
19/04/19 05:58:16,5.00
19/04/19 05:58:20,5.00
19/04/19 05:58:24,5.00
19/04/19 05:58:26,5.00
19/04/19 05:58:31,5.00
19/04/19 05:58:35,5.00
19/04/19 05:58:39,5.00
19/04/19 05:58:41,5.00
19/04/19 05:58:46,5.83
19/04/19 05:58:50,5.83
19/04/19 05:58:54,5.83
19/04/19 05:58:56,5.83
19/04/19 05:59:00,5.83
19/04/19 05:59:05,5.83
19/04/19 05:59:09,5.83
19/04/19 05:59:11,5.83
19/04/19 05:59:16,5.83
19/04/19 05:59:20,5.83
19/04/19 05:59:24,5.83
19/04/19 05:59:26,5.83
19/04/19 05:59:30,5.83
19/04/19 05:59:35,5.83
19/04/19 05:59:39,5.83
19/04/19 05:59:41,5.83
19/04/19 05:59:45,5.83
19/04/19 05:59:50,5.83
19/04/19 05:59:54,5.83
19/04/19 05:59:56,5.83
19/04/19 06:00:01,5.83
19/04/19 06:00:05,5.83
19/04/19 06:00:07,5.83
19/04/19 06:00:11,5.83
19/04/19 06:00:16,5.83
19/04/19 06:00:20,6.67
19/04/19 06:00:24,6.67
19/04/19 06:00:26,6.67
19/04/19 06:00:30,6.67
19/04/19 06:00:35,6.67
19/04/19 06:00:37,6.67
19/04/19 06:00:47,6.67
19/04/19 06:00:49,6.67
19/04/19 06:00:52,6.67
19/04/19 06:00:56,6.67
19/04/19 06:00:58,6.67
19/04/19 06:01:02,6.67
19/04/19 06:01:05,6.67
19/04/19 06:01:09,6.67
19/04/19 06:01:11,6.67
19/04/19 06:01:15,6.67
19/04/19 06:01:19,6.67
19/04/19 06:01:24,6.67
19/04/19 06:01:26,6.67
19/04/19 06:01:30,6.67
19/04/19 06:01:34,6.67
19/04/19 06:01:39,6.67
19/04/19 06:01:41,6.67
19/04/19 06:01:45,6.67
19/04/19 06:01:49,6.67
19/04/19 06:01:54,7.50
19/04/19 06:01:56,7.50
19/04/19 06:02:00,7.50
19/04/19 06:02:04,7.50
19/04/19 06:02:09,7.50
19/04/19 06:02:11,7.50
19/04/19 06:02:15,7.50
19/04/19 06:02:19,7.50
19/04/19 06:02:22,7.50
19/04/19 06:02:26,7.50
19/04/19 06:02:30,7.50
19/04/19 06:02:34,7.50
19/04/19 06:02:37,7.50
19/04/19 06:02:41,7.50
19/04/19 06:02:45,7.50
19/04/19 06:02:49,7.50
19/04/19 06:02:52,7.50
19/04/19 06:02:56,7.50
19/04/19 06:03:00,7.50
19/04/19 06:03:04,7.50
19/04/19 06:03:07,8.33
19/04/19 06:03:11,8.33
19/04/19 06:03:15,8.33
19/04/19 06:03:19,8.33
19/04/19 06:03:22,8.33
19/04/19 06:03:26,8.33
19/04/19 06:03:30,8.33
19/04/19 06:03:34,8.33
19/04/19 06:03:37,8.33
19/04/19 06:03:41,8.33
19/04/19 06:03:45,8.33
19/04/19 06:03:49,8.33
19/04/19 06:03:52,8.33
19/04/19 06:03:56,8.33
19/04/19 06:04:00,8.33
19/04/19 06:04:04,8.33
19/04/19 06:04:07,8.33
19/04/19 06:04:11,8.33
19/04/19 06:04:15,8.33
19/04/19 06:04:19,9.17
19/04/19 06:04:21,9.17
19/04/19 06:04:26,9.17
19/04/19 06:04:30,9.17
19/04/19 06:04:34,9.17
19/04/19 06:04:36,9.17
19/04/19 06:04:41,9.17
19/04/19 06:04:45,9.17
19/04/19 06:04:49,9.17
19/04/19 06:04:51,9.17
19/04/19 06:04:56,9.17
19/04/19 06:05:00,9.17
19/04/19 06:05:04,9.17
19/04/19 06:05:06,9.17
19/04/19 06:05:11,9.17
19/04/19 06:05:15,9.17
19/04/19 06:05:19,9.17
19/04/19 06:05:21,10.00
19/04/19 06:05:26,10.00
19/04/19 06:05:30,10.00
19/04/19 06:05:34,10.00
19/04/19 06:05:36,10.00
19/04/19 06:05:41,10.00
19/04/19 06:05:45,10.00
19/04/19 06:05:49,10.00
19/04/19 06:05:51,10.00
19/04/19 06:05:56,10.00
19/04/19 06:06:00,10.00
19/04/19 06:06:04,10.00
19/04/19 06:06:06,10.00
19/04/19 06:06:11,10.00
19/04/19 06:06:15,10.00
19/04/19 06:06:19,10.00
19/04/19 06:06:21,10.83
19/04/19 06:06:26,10.83
19/04/19 06:06:30,10.83
19/04/19 06:06:34,10.83
19/04/19 06:06:36,10.83
19/04/19 06:06:41,10.83
19/04/19 06:06:45,10.83
19/04/19 06:06:49,10.83
19/04/19 06:06:51,10.83
19/04/19 06:06:56,10.83
19/04/19 06:07:00,10.83
19/04/19 06:07:04,10.83
19/04/19 06:07:06,10.83
19/04/19 06:07:11,10.83
19/04/19 06:07:15,10.83
19/04/19 06:07:17,11.67
19/04/19 06:07:21,11.67
19/04/19 06:07:26,11.67
19/04/19 06:07:30,11.67
19/04/19 06:07:34,11.67
19/04/19 06:07:36,11.67
19/04/19 06:07:41,11.67
19/04/19 06:07:45,11.67
19/04/19 06:07:47,11.67
19/04/19 06:07:51,11.67
19/04/19 06:07:56,11.67
19/04/19 06:08:00,11.67
19/04/19 06:08:02,11.67
19/04/19 06:08:06,11.67
19/04/19 06:08:11,12.50
19/04/19 06:08:15,12.50
19/04/19 06:08:17,12.50
19/04/19 06:08:21,12.50
19/04/19 06:08:26,12.50
19/04/19 06:08:30,12.50
19/04/19 06:08:32,12.50
19/04/19 06:08:36,12.50
19/04/19 06:08:41,12.50
19/04/19 06:08:45,12.50
19/04/19 06:08:47,12.50
19/04/19 06:08:51,12.50
19/04/19 06:08:56,12.50
19/04/19 06:09:00,13.33
19/04/19 06:09:02,13.33
19/04/19 06:09:06,13.33
19/04/19 06:09:10,13.33
19/04/19 06:09:15,13.33
19/04/19 06:09:17,13.33
19/04/19 06:09:21,13.33
19/04/19 06:09:26,13.33
19/04/19 06:09:30,13.33
19/04/19 06:09:32,13.33
19/04/19 06:09:36,13.33
19/04/19 06:09:41,13.33
19/04/19 06:09:45,14.17
19/04/19 06:09:47,14.17
19/04/19 06:09:51,14.17
19/04/19 06:09:55,14.17
19/04/19 06:10:00,14.17
19/04/19 06:10:02,14.17
19/04/19 06:10:06,14.17
19/04/19 06:10:11,14.17
19/04/19 06:10:15,14.17
19/04/19 06:10:17,14.17
19/04/19 06:10:21,14.17
19/04/19 06:10:26,14.17
19/04/19 06:10:30,15.00
19/04/19 06:10:32,15.00
19/04/19 06:10:36,15.00
19/04/19 06:10:40,15.00
19/04/19 06:10:45,15.00
19/04/19 06:10:47,15.00
19/04/19 06:10:51,15.00
19/04/19 06:10:55,15.00
19/04/19 06:11:00,15.00
19/04/19 06:11:02,15.00
19/04/19 06:11:06,15.00
19/04/19 06:11:10,15.00
19/04/19 06:11:15,15.83
19/04/19 06:11:17,15.83
19/04/19 06:11:21,15.83
19/04/19 06:11:25,15.83
19/04/19 06:11:30,15.83
19/04/19 06:11:32,15.83
19/04/19 06:11:36,15.83
19/04/19 06:11:40,15.83
19/04/19 06:11:45,15.83
19/04/19 06:11:47,15.83
19/04/19 06:11:51,16.67
19/04/19 06:11:55,16.67
19/04/19 06:12:00,16.67
19/04/19 06:12:02,16.67
19/04/19 06:12:06,16.67
19/04/19 06:12:10,16.67
19/04/19 06:12:15,16.67
19/04/19 06:12:17,16.67
19/04/19 06:12:21,16.67
19/04/19 06:12:25,16.67
19/04/19 06:12:28,16.67
19/04/19 06:12:32,17.50
19/04/19 06:12:36,17.50
19/04/19 06:12:41,17.50
19/04/19 06:12:43,17.50
19/04/19 06:12:47,17.50
19/04/19 06:12:51,17.50
19/04/19 06:12:55,17.50
19/04/19 06:12:58,17.50
19/04/19 06:13:02,17.50
19/04/19 06:13:06,17.50
19/04/19 06:13:10,18.33
19/04/19 06:13:13,18.33
19/04/19 06:13:17,18.33
19/04/19 06:13:21,18.33
19/04/19 06:13:26,18.33
19/04/19 06:13:28,18.33
19/04/19 06:13:32,18.33
19/04/19 06:13:36,18.33
19/04/19 06:13:40,18.33
19/04/19 06:13:43,19.17
19/04/19 06:13:47,19.17
19/04/19 06:13:51,19.17
19/04/19 06:13:55,19.17
19/04/19 06:13:58,19.17
19/04/19 06:14:02,19.17
19/04/19 06:14:06,19.17
19/04/19 06:14:10,19.17
19/04/19 06:14:13,19.17
19/04/19 06:14:17,19.17
19/04/19 06:14:21,20.00
19/04/19 06:14:25,20.00
19/04/19 06:14:28,20.00
19/04/19 06:14:32,20.00
19/04/19 06:14:36,20.00
19/04/19 06:14:40,20.00
19/04/19 06:14:43,20.00
19/04/19 06:14:47,20.00
19/04/19 06:14:51,20.83
19/04/19 06:14:56,20.83
19/04/19 06:14:58,20.83
19/04/19 06:15:02,20.83
19/04/19 06:15:06,20.83
19/04/19 06:15:10,20.83
19/04/19 06:15:13,20.83
19/04/19 06:15:17,20.83
19/04/19 06:15:21,20.83
19/04/19 06:15:25,20.83
19/04/19 06:15:28,21.67
19/04/19 06:15:32,21.67
19/04/19 06:15:36,21.67
19/04/19 06:15:38,21.67
19/04/19 06:15:43,21.67
19/04/19 06:15:47,21.67
19/04/19 06:15:51,21.67
19/04/19 06:15:53,21.67
19/04/19 06:15:58,22.50
19/04/19 06:16:02,22.50
19/04/19 06:16:06,22.50
19/04/19 06:16:08,22.50
19/04/19 06:16:13,22.50
19/04/19 06:16:17,22.50
19/04/19 06:16:21,22.50
19/04/19 06:16:23,22.50
19/04/19 06:16:28,23.33
19/04/19 06:16:32,23.33
19/04/19 06:16:36,23.33
19/04/19 06:16:38,23.33
19/04/19 06:16:43,23.33
19/04/19 06:16:47,23.33
19/04/19 06:16:51,23.33
19/04/19 06:16:53,23.33
19/04/19 06:16:58,24.17
19/04/19 06:17:02,24.17
19/04/19 06:17:06,24.17
19/04/19 06:17:08,24.17
19/04/19 06:17:13,24.17
19/04/19 06:17:17,24.17
19/04/19 06:17:21,24.17
19/04/19 06:17:23,24.17
19/04/19 06:17:28,25.00
19/04/19 06:17:32,25.00
19/04/19 06:17:36,25.00
19/04/19 06:17:38,25.00
19/04/19 06:17:43,25.00
19/04/19 06:17:47,25.00
19/04/19 06:17:51,25.00
19/04/19 06:17:53,25.83
19/04/19 06:17:58,25.83
19/04/19 06:18:02,25.83
19/04/19 06:18:06,25.83
19/04/19 06:18:08,25.83
19/04/19 06:18:13,25.83
19/04/19 06:18:17,25.83
19/04/19 06:18:21,26.67
19/04/19 06:18:23,26.67
19/04/19 06:18:28,26.67
19/04/19 06:18:32,26.67
19/04/19 06:18:36,26.67
19/04/19 06:18:38,26.67
19/04/19 06:18:43,26.67
19/04/19 06:18:47,27.50
19/04/19 06:18:49,27.50
19/04/19 06:18:53,27.50
19/04/19 06:18:58,27.50
19/04/19 06:19:02,27.50
19/04/19 06:19:04,27.50
19/04/19 06:19:08,27.50
19/04/19 06:19:13,28.33
19/04/19 06:19:17,28.33
19/04/19 06:19:19,28.33
19/04/19 06:19:23,28.33
19/04/19 06:19:28,28.33
19/04/19 06:19:32,29.17
19/04/19 06:19:34,29.17
19/04/19 06:19:38,29.17
19/04/19 06:19:43,29.17
19/04/19 06:19:47,29.17
19/04/19 06:19:49,29.17
19/04/19 06:19:53,29.17
19/04/19 06:19:58,30.00
19/04/19 06:20:02,30.00
